run_id,rebalance_date,fallback_level,solver_status,solve_time_s,cov_available,constraint_compliant
rebuild_03,2014-07-31,0,optimal,0.7780390999978408,True,True
rebuild_03,2014-08-29,0,optimal,0.7471635999972932,True,True
rebuild_03,2014-09-30,0,optimal,0.6913028000271879,True,True
rebuild_03,2014-10-31,0,optimal,0.9237280999659561,True,True
rebuild_03,2014-11-28,0,optimal,0.9584363999892958,True,True
rebuild_03,2014-12-31,0,optimal,0.6158865999896079,True,True
rebuild_03,2015-01-30,0,optimal,0.7194572999724187,True,True
rebuild_03,2015-02-27,0,optimal,0.6980630999896675,True,True
rebuild_03,2015-03-31,0,optimal,0.6826522000483237,True,True
rebuild_03,2015-04-30,0,optimal,0.818682000041008,True,True
rebuild_03,2015-05-29,0,optimal,0.8714986999984831,True,True
rebuild_03,2015-06-30,0,optimal,0.7561434000381269,True,True
rebuild_03,2015-07-31,0,optimal,0.7245593999978155,True,True
rebuild_03,2015-08-31,0,optimal,0.6779932000208646,True,True
rebuild_03,2015-09-30,0,optimal,0.8113124999799766,True,True
rebuild_03,2015-10-30,0,optimal,0.6744876999873668,True,True
rebuild_03,2015-11-30,0,optimal,0.7064880999969319,True,True
rebuild_03,2015-12-31,0,optimal_inaccurate,0.9399472000077367,True,True
rebuild_03,2016-01-29,0,optimal,0.7676457000197843,True,True
rebuild_03,2016-02-29,0,optimal,0.9100567999994382,True,True
rebuild_03,2016-03-31,0,optimal_inaccurate,0.9908484000479802,True,True
rebuild_03,2016-04-29,0,optimal,0.7920482999761589,True,True
rebuild_03,2016-05-31,0,optimal,0.7641387999756262,True,True
rebuild_03,2016-06-30,0,optimal,0.9130721999681555,True,True
rebuild_03,2016-07-29,0,optimal,0.6363549000234343,True,True
rebuild_03,2016-08-31,0,optimal,0.6372111000237055,True,True
rebuild_03,2016-09-30,0,optimal,0.6329937999835238,True,True
rebuild_03,2016-10-31,0,optimal,0.6295755000319332,True,True
rebuild_03,2016-11-30,0,optimal,0.6272030999534763,True,True
rebuild_03,2016-12-30,0,optimal,0.6450679999543354,True,True
rebuild_03,2017-01-26,0,optimal,0.7714512000093237,True,True
rebuild_03,2017-02-28,0,optimal,0.7083775000064634,True,True
rebuild_03,2017-03-31,0,optimal,0.8062931000022218,True,True
rebuild_03,2017-04-28,0,optimal,0.63521519995993,True,True
rebuild_03,2017-05-31,0,optimal,0.6251632999628782,True,True
rebuild_03,2017-06-30,0,optimal,0.7272868000436574,True,True
rebuild_03,2017-07-31,0,optimal,0.6776138999848627,True,True
rebuild_03,2017-08-31,0,optimal,0.6538740999531001,True,True
rebuild_03,2017-09-29,0,optimal,0.7374367999727838,True,True
