source_id,ts_code,industry_code,industry_name,strategy_contribution_sum,benchmark_contribution_sum,active_contribution_sum,avg_strategy_weight_when_held,n_periods_held,avg_stock_period_return,rolling_minus_pipeline_b_active_contribution
pipeline_b_frozen_replay,000685.SZ,801970.SI,环保,0.0,-0.00020116635628604393,0.00020116635628604393,0.0,0,-0.01493916195125373,0.0
pipeline_b_frozen_replay,000686.SZ,801790.SI,非银金融,-0.0002639014645912022,-0.0007855124898134238,0.0005216110252222216,0.0005052200380685445,21,-0.01540699207488049,-5.3810611965179596e-05
pipeline_b_frozen_replay,000690.SZ,801160.SI,公用事业,-0.008405188044768865,-0.0001458394194579772,-0.008259348625310888,0.017363502186108676,4,0.003162716672527363,0.0022850814110952087
pipeline_b_frozen_replay,000709.SZ,801040.SI,钢铁,0.0,0.00014687081073768782,-0.00014687081073768782,0.0,0,0.006784892564351205,0.0
pipeline_b_frozen_replay,000717.SZ,801040.SI,钢铁,-0.0005460298144804501,-0.00018428735734334024,-0.0003617424571371098,0.015516347228152705,1,-0.009098066851959416,-0.0006021598037026279
pipeline_b_frozen_replay,000718.SZ,801180.SI,房地产,0.0,0.00017365321345738408,-0.00017365321345738408,0.0,0,0.02234322486000792,0.0022707901053938594
pipeline_b_frozen_replay,000723.SZ,801950.SI,煤炭,0.0,0.001494133439855213,-0.001494133439855213,0.0,0,0.06090362837933647,0.0
pipeline_b_frozen_replay,000728.SZ,801790.SI,非银金融,-8.698184342704675e-05,-0.000544164783316285,0.00045718293988923826,0.0008432531770263258,12,-0.00909468666825424,-4.035678751257833e-06
pipeline_b_frozen_replay,000729.SZ,801120.SI,食品饮料,-0.0008952946251959305,0.0005571982779856362,-0.0014524929031815668,0.01691881505063733,2,0.01676404350560037,3.3479471142547606e-06
pipeline_b_frozen_replay,000732.SZ,801180.SI,房地产,0.0,-0.00015971493692686339,0.00015971493692686339,0.0,0,-0.02120128227526093,0.0012211106622122326
pipeline_b_frozen_replay,000733.SZ,801740.SI,国防军工,0.0021179790743964494,0.0007361223406075857,0.0013818567337888638,0.021473043066757902,6,0.013837848005421668,-8.796298557965394e-06
pipeline_b_frozen_replay,000738.SZ,801740.SI,国防军工,0.0,0.0003985232336685613,-0.0003985232336685613,0.0,0,0.01044940655826151,-0.0001786627941566994
pipeline_b_frozen_replay,000739.SZ,801150.SI,医药生物,0.0,-8.882997391948254e-05,8.882997391948254e-05,0.0,0,0.007262341495585231,0.0
pipeline_b_frozen_replay,000750.SZ,801790.SI,非银金融,-0.00023422354975546824,-0.0015293891658777951,0.0012951656161223268,0.0004561977548744492,24,-0.020327886776964108,-0.00012535982326740804
pipeline_b_frozen_replay,000758.SZ,801050.SI,有色金属,-0.0007258867736734519,4.842624422959145e-06,-0.000730729398096411,0.0055063696688657645,1,0.004202603524689676,0.0007258867736734519
pipeline_b_frozen_replay,000778.SZ,801040.SI,钢铁,0.001526077826927503,3.9144816992646675e-05,0.0014869330099348563,0.01647831779662041,3,0.003040305895673561,-0.0011216547510211755
pipeline_b_frozen_replay,000783.SZ,801790.SI,非银金融,-5.1879238003717635e-05,-0.00020944126918661244,0.00015756203118289484,0.0007195314252356139,6,-0.009268252369327082,1.1195628346462132e-06
pipeline_b_frozen_replay,000785.SZ,801200.SI,商贸零售,0.0,-0.00016012935908300927,0.00016012935908300927,0.0,0,-0.018707303290589044,0.0
pipeline_b_frozen_replay,000799.SZ,801120.SI,食品饮料,0.00507202258661349,-0.0011759852975495853,0.006248007884163075,0.014822593641294358,2,-0.00870100546275456,-0.0005156812678895652
